identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/availability,product/cacheEngine,product/callingType,product/capacitystatus,product/clockSpeed,product/country,product/cputype,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/executionFrequency,product/executionLocation,product/frequencyMode,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/licenseModel,product/lineType,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/softwareType,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
zadw3hw4gvaxtds7szaf4dtrpfgtgdkmjs36nur5fjdtpbu4fqfa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T08:00:00Z,AmazonEC2,APN1-DataTransfer-Regional-Bytes,PublicIP-Out,,arn:aws:ec2:ap-northeast-1:453375140098:natgateway/nat-09a65e5fc8c3d162c,0.0012796466,,,USD,0.0100000000,0.0000127964,0.0100000000,0.0000127964,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000127965,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
tcps26noct6q3eic4tuj3l3hwwxiem3vtkha6n7noefcbt6ctuca,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonEC2,APN1-DataTransfer-Out-Bytes,RunInstances,,i-0fef4170a79858bc1,0.0000067949,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,9ESU2G5WSY6FMZR3,,,,,,,,External,Other,AWS Outbound,APN1-DataTransfer-Out-Bytes,,,,615715278,0.0000007746,0.1140000000,,GB,,,,,,,,,2636110802,,,,,,,,
ncrv2nrnxynxgm3gx7snibfiqn7v6l6sqnk2cheql4m4y5r56gra,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonElastiCache,APN1-NodeUsage:cache.t2.micro,CreateCacheCluster:0002,ap-northeast-1,arn:aws:elasticache:ap-northeast-1:453375140098:cluster:sec88fzihqzlbo8-003,24.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per T2 Micro Cache node-hour (or partial hour) running Redis under monthly Free Tier,,"Amazon Web Services, Inc.",Amazon ElastiCache,,,Redis,,,,,,Yes,,,,,,,,,,,,,,,,,,Standard,cache.t2.micro,,,,Asia Pacific (Tokyo),AWS Region,,,,,0.555 GiB,,,,,Low to Moderate,,,CreateCacheCluster:0002,,,,,Cache Instance,,ap-northeast-1,,AmazonElastiCache,Amazon ElastiCache,UZ7RQF9E8VC8PAP8,,,,,,,,,,,APN1-NodeUsage:cache.t2.micro,1,,,535837248,0.6240000000,0.0260000000,,Hrs,,,,,,,,,2636110848,,,,,,,,
ondsxxifooxuyscj53gzbydtq4zsnlpaozxi6hlshrjed3otwcta,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T08:00:00Z,AmazonRDS,APN1-InstanceUsage:db.r5.xl,CreateDBInstance:0021,ap-northeast-1,arn:aws:rds:ap-northeast-1:453375140098:db:second-swgw-poc-write,8.0000000000,8,64.0000000000,USD,0.7000000000,5.6000000000,0.7000000000,5.6000000000,USD 0.70 per db.r5.xlarge Single-AZ instance hour (or partial hour) running Aurora PostgreSQL,,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,Up to 3.1 GHz,,,Yes,Aurora PostgreSQL,Up to 3500 Mbps,Single-AZ,,,,,,21,Yes,,,,,,,,Memory optimized,db.r5.xlarge,R5,No license required,,Asia Pacific (Tokyo),AWS Region,,,,,32 GiB,,,,,Up to 10 Gigabit,8,,CreateDBInstance:0021,Intel Xeon Platinum 8175,,64-bit,,Database Instance,,ap-northeast-1,,AmazonRDS,Amazon Relational Database Service,4RZJAV2KDVDPG5GH,,EBS Only,,,,,,,,,APN1-InstanceUsage:db.r5.xl,4,,,748945857,5.6000000000,0.7000000000,OnDemand,Hrs,,,,,,,,,2636110814,,,,,,,,
ncrv2nrnxynxgm3gx7snibfiqn7v6l6sqnk2cheql4m4y5r56gra,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T09:00:00Z,AmazonElastiCache,APN1-NodeUsage:cache.t2.micro,CreateCacheCluster:0002,ap-northeast-1,arn:aws:elasticache:ap-northeast-1:453375140098:cluster:sec88fzihqzlbo8-003,9.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per T2 Micro Cache node-hour (or partial hour) running Redis under monthly Free Tier,,"Amazon Web Services, Inc.",Amazon ElastiCache,,,Redis,,,,,,Yes,,,,,,,,,,,,,,,,,,Standard,cache.t2.micro,,,,Asia Pacific (Tokyo),AWS Region,,,,,0.555 GiB,,,,,Low to Moderate,,,CreateCacheCluster:0002,,,,,Cache Instance,,ap-northeast-1,,AmazonElastiCache,Amazon ElastiCache,UZ7RQF9E8VC8PAP8,,,,,,,,,,,APN1-NodeUsage:cache.t2.micro,1,,,535837248,0.2340000000,0.0260000000,,Hrs,,,,,,,,,2636110848,,,,,,,,
ridteblmaffntgiz6untmlnurfe57aczfohv3hkkwbaxy7bls5ua,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T14:00:00Z,2019-11-02T15:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadBucket,,lambda-function-bucket-ap-northeast-1-1566198975170,1.0000000000,,,USD,0.0000003700,0.0000003700,0.0000003700,0.0000003700,"$0.0037 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686437,0.0000003700,0.0000003700,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
eh33uqoyh2cfbxcd2axlwvqrnpxe7zrwvhrege3vfo5e7pob7ioq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T01:00:00Z,2019-11-01T08:00:00Z,awskms,ap-northeast-1-KMS-Requests,ListAliases,,,10.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - Monthly Global Free Tier for KMS requests,,"Amazon Web Services, Inc.",AWS Key Management Service,,,,,,,,,,,,,,,,,,,,,,,,,awskms-APIRequest-All,All AWS KMS API requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,awskms,AWS Key Management Service,ZXP6ZS4WWG9FNXHG,,,,,,,,,,,ap-northeast-1-KMS-Requests,,,,546243207,0.0000300000,0.0000030000,,Requests,,,,,,,,,2636110895,,,,,,,,
u5fxvp4xitutyujixg5d46vjnbqkmwqr5ff76igvkre52sgfgzdq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T01:00:00Z,2019-11-02T02:00:00Z,AmazonS3,APN1-USE2-AWS-Out-Bytes,ListBucketVersions,,wangruitest,0.0000002263,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,YJYBEKXU54FGWX9M,,,,,,,,US East (Ohio),AWS Region,InterRegion Outbound,APN1-USE2-AWS-Out-Bytes,,,,615715246,0.0000000204,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
tym6lm4p2dn42zqv6zmmidmamb3upmh6xx34qoy5a2v5szfgqaka,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,datapipeline,APN1-AWS-Activities-infreq,datapipeline,,arn:aws:datapipeline:ap-northeast-1:453375140098:pipeline/df-06359143ROZFA9JHPUQR,0.0013888889,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0 per month for 5 low frequnecy activities on AWS under the free tier,,"Amazon Web Services, Inc.",AWS Data Pipeline,,,,,,,,,,,,,,,,,,,,One time a day or less,AWS,Low,,,Activities,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Active Pipeline,,ap-northeast-1,,datapipeline,,UPR584D7T23DTHRV,,,,,,,,,,,APN1-AWS-Activities-infreq,,,,4913342,0.0007937500,0.5715000000,,Activities,,,,,,,,,2636110864,,,,,,,,
zd62wbs3gesgghs7xrmhsrpzhugr7zej2s4gkkwvhj46u5dqovma,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,AmazonECR,APN1-TimedStorage-ByteHrs,APN1-TimedStorage-ByteHrs,,arn:aws:ecr:ap-northeast-1:453375140098:repository/swgw-poc-china,0.0375436272,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,500MB-month Free Tier,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,EC2 Container Registry,,ap-northeast-1,,AmazonECR,Amazon EC2 Container Registry (ECR),R5SQFH8FHUZV8GYE,,,,,S3,,,,,,APN1-TimedStorage-ByteHrs,,,,535794671,0.0037543627,0.1000000000,,GB-Mo,,,,,,,,,2636110949,,,,,,,,
mqg4t57nnwz3iy45dix2lnqqmqyxnndwhewzvwrljt4g6opqaphq,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T06:00:00Z,2019-11-03T09:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketServerSideEncryption,,billusage-swgw-poc,16.0000000000,,,USD,0.0000003700,0.0000059200,0.0000003700,0.0000059200,"$0.0037 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686437,0.0000059200,0.0000003700,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
2b5ec4x4tohwjvhlqrw2dcuv7lx2m4c47i25mlilmrv4xsuhj4qq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonECS,APN1-DataTransfer-Regional-Bytes,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/43962435-32b2-4d0b-9ab7-de0e0d760629,0.2169482457,,,USD,0.0100000000,0.0021694825,0.0100000000,0.0021694825,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0021694825,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
epm563qc63x77vpgvr7sghzzob2c5aa7g55qdez6fm4kw4nb5eqq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T14:00:00Z,2019-11-02T15:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadACL,,billusage-swgw-poc,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000007400,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
kslxedrnh4agq3ierhg25slmecp24isz46hde6ghnfgl5h7yiwfq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T08:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadACL,,sam-lambda-deploy-swgw,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000018500,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
ycyripeqmab5h6nvcqvlnnmd6jmhxdnhmjpkejfqsdrtgjca4i3q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T23:00:00Z,2019-11-02T00:00:00Z,AmazonEC2,APN1-EBS:SnapshotUsage,CreateSnapshot,,arn:aws:ec2:ap-northeast-1:453375140098:snapshot/snap-0d1fdb38175c581ba,0.0017903646,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-Month of snapshot data stored under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,MANDGN42VEHJKQQU,,,,,,,,,,,,,,,746009876,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
phhmdtdm4byssj63ohjlcnxy6jxkfehssasszmfj3lmahrq6m7ga,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T09:00:00Z,AmazonElastiCache,APN1-NodeUsage:cache.t2.micro,CreateCacheCluster:0002,ap-northeast-1,arn:aws:elasticache:ap-northeast-1:453375140098:cluster:sec88fzihqzlbo8-001,9.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per T2 Micro Cache node-hour (or partial hour) running Redis under monthly Free Tier,,"Amazon Web Services, Inc.",Amazon ElastiCache,,,Redis,,,,,,Yes,,,,,,,,,,,,,,,,,,Standard,cache.t2.micro,,,,Asia Pacific (Tokyo),AWS Region,,,,,0.555 GiB,,,,,Low to Moderate,,,CreateCacheCluster:0002,,,,,Cache Instance,,ap-northeast-1,,AmazonElastiCache,Amazon ElastiCache,UZ7RQF9E8VC8PAP8,,,,,,,,,,,APN1-NodeUsage:cache.t2.micro,1,,,535837248,0.2340000000,0.0260000000,,Hrs,,,,,,,,,2636110848,,,,,,,,
u7gevgmg2c67kkeujwi3tp6zao2ivatjrfr5g3hvz5vwpqk2jgga,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,AmazonECS,APN1-DataTransfer-Regional-Bytes,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/bac66a0e-2939-4c79-bab8-c6f17dc96e7a,0.0000060815,,,USD,0.0100000000,0.0000000608,0.0100000000,0.0000000608,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000000608,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
sgyekymzcqbgodatb6mfkgw2eltk7kcnivgn7xdnjnst66nlyuqa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonEC2,APN1-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-063e0cc968f8932a3,0.2666666664,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,9FK48YK3M3ENNJRP,,,,,,,,,,,,,,,746009922,,,,GB-Mo,,,,,,,,,2636110801,,,,,,,,
y7pnesmmmwgfermk6en3bsv2ugr6dt5kqq5idbvuyxptwurhxfdq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T14:00:00Z,2019-11-02T15:00:00Z,AmazonS3,APN1-Requests-Tier2,HeadBucket,,connect-c263ac4229a2,1.0000000000,,,USD,0.0000003700,0.0000003700,0.0000003700,0.0000003700,"$0.0037 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686437,0.0000003700,0.0000003700,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
zvkxdiwwpeg3zeie2kas6aywlnuqccrrbfdwd4o3gxmarqmlmqfa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,AmazonEC2,APN1-DataTransfer-In-Bytes,RunInstances,,arn:aws:ec2:ap-northeast-1:453375140098:natgateway/nat-09a65e5fc8c3d162c,2.6676683704,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,CKNC5S9C94NZBE8X,,,,,,,,Asia Pacific (Tokyo),AWS Region,AWS Inbound,APN1-DataTransfer-In-Bytes,,,,615714462,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
23pkcvl4t5cylgnoljp7janzkjqmmexbxvbaum46udpmpg5pjkhq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,AmazonEC2,APN1-LoadBalancerUsage,LoadBalancing:Application,,arn:aws:elasticloadbalancing:ap-northeast-1:453375140098:loadbalancer/app/poc-test-stpay-alb/0ffe06c07982977a,24.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per Application LoadBalancer-hour (or partial hour) under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ap-northeast-1,,,,VTP436H7AQJ3SXV6,,,,,,,,,,,,,,,746009964,,,,Hrs,,,,,,,,,2636110801,,,,,,,,
l6aardutzub2jh4sulefy2idv4bzbyxhxwczx7xdw3hnxys7arba,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonCloudWatch,APN1-VendedLog-Bytes,PutLogEvents,,arn:aws:logs:ap-northeast-1:453375140098:log-group:VPCFlow,0.0146373931,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,First 5GB per month of log data ingested is free.,,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,Ingested Logs,Log files generated by AWS services,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,PutLogEvents,,,,,Data Payload,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,UP6HAQNVD4H7Q5R7,,,,,,,,,,,APN1-VendedLog-Bytes,,Current,,535505603,0.0111244188,0.7600000000,,GB,,,,,,,,,2636110885,,,,,,,,
wrfpqrou3lx54a5xzaihto7n36czpyx6ziz3zfengv3lsbsjim3q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T13:00:00Z,AmazonEC2,APN1-DataTransfer-Regional-Bytes,InterZone-Out,,i-0e88389f32196f406,0.0000287789,,,USD,0.0100000000,0.0000002878,0.0100000000,0.0000002878,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0000002878,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
